SMILES,Y_x
CC(=O)OC1CC2C(C)(C3=CCC(c4ccoc4)C31C)C(O)C1OCC3(C)C(O)CC(OC(=O)C=Cc4ccccc4)C2(C)C13,1
CC=C(C)C(=O)OC1C2OCC3(C)C(OC(C)=O)CC(O)C(C)(C23)C2CC(OCC)OC3CC(c4ccoc4)C(C)=C3C12C,1
CCC1NC(=O)CC(c2ccccc2)NC(=O)C(CO)NC(=O)C(C(C)O)NC(=O)C2C(Cl)C(Cl)CN2C1=O,1
CC(=O)OC1CC(O)C23COC(O)C1(C)C2CC(O)C1(C)C2C(=O)CC(c4ccoc4)C2(C)C(OC(C)=O)C(=O)C13,1
CC(C)=CCCC1(C)C(CC=C(C)C)CC2(CC=C(C)C)C(=O)C1(C(=O)C(C)C)C(=O)C(CC=C(C)C)=C2O,1
Cc1cc(O)c2c(c1)C(C1c3cc(C)cc(O)c3C(=O)c3c(O)cc(O)cc31)c1cc(O)cc(O)c1C2=O,1
O=C(C=Cc1ccc(O)c(O)c1C=Cc1ccc(O)c(O)c1)OC(Cc1ccc(O)c(O)c1)C(=O)O,1
CC(C)=CCCC1C(=O)OC2CC3(C)C4=CC(=O)C5C(C)(C)C(O)CCC5(C)C4CCC3(C)C21,1
CC=C1C(=O)OC2CC[N+]3(C)CC=C(COC(=O)C(C)(OC(C)=O)C(C)C1OC(C)=O)C23O,1
CC(C1CCC2C3CCC4C(=O)C(NC(=O)c5ccccc5)=CCC4(C)C3CCC21C)N(C)C,1
CC(=O)OC1(C)C(=O)OCC2=CCN(C)CCC(OC(=O)C(O)(C(C)Cl)CC1C)C2=O,1
O=C(OC1Cc2c(O)cc(O)cc2OC1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,1
CC(C)=CCCC1C(=O)OC2CC3(C)C4=CCC5C(C)(C)C(=O)CCC5(C)C4CCC3(C)C21,1
CC(CCCC(CO)CO)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,1
CC(C)(OC1OC(CO)C(O)C(O)C1O)C1CCC(O)(CO)C2CC(=O)C(C)(O)C2C1,1
CC(=O)OC1(C)C(=O)OCC2=CCN(C)CCC(OC(=O)C(O)(C(C)O)CC1C)C2=O,1
CC(C)C1(O)CC(=O)OC(C)C(O)(C(C)C)C(=O)OCC2=CCN3CCC(OC1=O)C23,1
CC=C(C)C(=O)OC1CCN2CC=C(COC(=O)C(O)(C(C)OC(C)=O)C(C)(C)O)C12,1
CC(=O)c1c(C)cc2ccc(-c3ccc4cc(C)c(C(C)=O)c(O)c4c3O)c(O)c2c1O,1
C=C(C)C(CC=C(C)C)Cc1c(O)cc(OC)c2c1OC(c1ccc(O)cc1O)CC2=O,1
C=C(C)C(CC=C(C)C)Cc1c(O)cc(O)c2c1OC(c1ccc(O)cc1O)CC2=O,1
COC(=O)C(O)CC(O)(C(=O)OC)C1Cc2c(oc3cc(C)cc(O)c3c2=O)S1,1
CC(=O)OC1(C)C(=O)OCC2=CCN(C)CCC(OC(=O)C3(CC1C)OC3C)C2=O,1
CC=C(C)C(=O)OC1CCN2CC=C(COC(=O)C(O)(C(C)OC)C(C)(C)O)C12,1
CC=C1CC(C)C(C)(OC(C)=O)C(=O)OCC2=CCN(C)CCC(OC1=O)C2=O,1
C=CC1=CC(C)C(C)(OC(C)=O)C(=O)OCC2=CC[N+]3(C)CCC(OC1=O)C23[O-],1
CNC(C)C1C(O)CC2(C)C3CCC4C(C)(C)C(NC)CCC45CC35CCC12C,1
COC(=O)C1CC2CC3C1(C(=O)O2)C1CC2(OC(c4ccoc4)CC32C)C(=O)O1,1
COc1cc2c(c(OC)c1OC)-c1c(cc3c(c1OC)OCO3)CC(C)C(C)C2,1
CCC1(O)CC(C)C(C)(OC(C)=O)C(=O)OCC2=CCN3CCC(OC1=O)C23,1
COc1cc2c(cc1OC)C1C(=O)c3ccc4c(c3OC1CO2)C=CC(C)(C)O4,1
COc1cc2c3c(c4cc(OC)c(OC)cc4c2cc1OC)CN1CCCC1C3,1
CC=C(C)C(=O)OC1CCN2CC=C(COC(=O)C3(O)C(C)OC(=O)C3C)C12,1
CC=C1CC(C)C(C)(OC(C)=O)C(=O)OCc2ccn3c2C(CC3=O)OC1=O,1
CC(=O)OC1CC2C(=O)OC(c3ccoc3)CC2(C)C2CC3CC(C(=O)O3)C12,1
O=C1OC2CC1C13CCC4(O)C(=O)OC(c5ccoc5)CC4(COC1=O)C3C2,1
CC1CC(O)(C(C)Cl)C(=O)OC2CCN3CC=C(COC(=O)C1(C)O)C23,1
CCC1C(=O)OC2CCN(C)CC=C(COC(=O)C(C)(O)C(C)C1O)C2=O,1
COC(=O)C1=COC(C)C2CN3CCc4c([nH]c5ccc(OC)cc45)C3CC12,1
CC=C1CC(C)C(O)(CO)C(=O)OCC2=CC[N+]3(C)CCC(OC1=O)C23O,1
CC=C(C)C(=O)OC1CCN2CC=C(COC(=O)C(O)(C(C)C)C(C)O)C12,1
CC1CC2(OC2C)C(=O)OC2CCN(C)CC=C(COC(=O)C1(C)O)C2=O,1
CCC12C(=O)OC3CC[N+]4(C)CC=C(COC(=O)C(C)(OC1=O)C2C)C34O,1
COC(=O)C1CC(O)CC2C1C(=O)CC1C(=O)OC(c3ccoc3)CC12C,1
COC(=O)C1CC(O)CC2C1C1CC3(OC(c4ccoc4)CC23C)C(=O)O1,1
CC1CC(O)(C(C)O)C(=O)OC2CCN3CC=C(COC(=O)C1(C)O)C23,1
CC1C(C)C(O)(CO)C(=O)OC2CCN3CC=C(COC(=O)C1(C)O)C23,1
CC(C)C1C(=O)OC2CCN3CC=C(COC(=O)C(O)(C(C)O)C1O)C23,1
CC(C)C1C(=O)OC2CC[N+]3(C)CC=C(COC(=O)C(C)(O)C1C)C23O,1
CC=C1CC(C)C(O)(CO)C(=O)OCC2=CC[N+]3([O-])CCC(OC1=O)C23,1
C=C1CC(CC)C(=O)OC2CC[N+]3(C)CC=C(COC(=O)C1(C)O)C23O,1
CC1OCC23CC1(O)C(=O)OC1CCN4CC=C(COC(=O)C2(C)O3)C14,1
C=C1CC(=CC)C(=O)OC2CC[N+]3([O-])CC=C(COC(=O)C1(O)CO)C23,1
CC12CC(c3ccoc3)OC13CC(OC3=O)C1C(C(=O)O)CC(O)CC12,1
COc1cc(O)c2c(=O)c(OC)c(-c3ccc(OC)c(OC)c3)oc2c1,1
CC(=O)OC1CCN2CC=C(COC(=O)C(O)(C(C)O)C(C)(C)O)C12,1
COc1cc2c(cc1OC)C1Cc3ccc(OC)c(OC)c3CN1CC2,1
O=C(C=Cc1ccc(O)c(O)c1)OC1CC(O)(C(=O)O)CC(O)C1O,1
CC(C)C1C(=O)OC2CCN3CC=C(COC(=O)C(C)(O)C1(C)O)C23,1
CC=C1CC(C)C(C)(O)C(=O)OCC2C(O)CN3CCC(OC1=O)C23,1
CN1Cc2c(ccc3c2OCO3)C2C(O)Cc3cc4c(cc3C21)OCO4,1
CC=C1CC(C)C(C)(O)C(=O)OCC2=CC[N+]3([O-])CCC(OC1=O)C23,1
CC=C1CC(C)C(C)(O)C(=O)OCC2=CCN3CC(O)C(OC1=O)C23,1
CC=C1CC(C)C(C)(O)C(=O)OCC2=CCN3CC(OC1=O)C(O)C23,1
C=C1C(=O)OC2CCN3CC=C(COC(=O)C(C)(O)C4(CO4)C1C)C23,1
C=C1CC(=CC)C(=O)OC2CC[N+]3([O-])CC=C(COC(=O)C1(C)O)C23,1
C=C1CC2(OC2C)C(=O)OC2CCN3CC=C(COC(=O)C1(C)O)C23,1
C=C1CC(=CC)C(=O)OC2CCN3CC=C(COC(=O)C1(O)CO)C23,1
COc1cc2c[n+](C)c3c4cc5c(cc4ccc3c2cc1OC)OCO5,1
COc1ccc2c(c[n+](C)c3c4cc5c(cc4ccc23)OCO5)c1OC,1
CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,1
CC1C(O)C2OC(=O)C3=C2C(CCC3)C12CC(c1ccoc1)OC2=O,1
CC12CC(c3ccoc3)OC(=O)C1CC(=O)C1C3CC(CC12)OC3=O,1
CC(=O)c1c(O)c(C)c(O)c2c1OC1=CC(=O)C(C(C)=O)C(=O)C12C,1
CC(=O)OC1CCN2CC=C(COC(=O)C(O)(C(C)C)C(C)O)C12,1
CC1C(=O)OC2CC[N+]3([O-])CC=C(COC(=O)C(C)(O)C1(C)O)C23,1
COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,1
COc1cc2c(cc1CC=C(C)C)C(=O)CC(c1ccc(O)cc1)O2,1
CC1=CC(=O)OC2CCN3CCC(COC(=O)C(C)(O)C(C)C1)C23,1
CC(C)C1C(=O)OC2CCN3CC=C(COC(=O)C(C)(O)C1C)C23,1
CC1CC2(C)CC(=O)OC3CCN4CCC(COC(=O)C1(C)O2)C34,1
CC=C1CC(C)C(C)(O)C(=O)OCC2CCN3CCC(OC1=O)C23,1
CC=C(C)C(=O)OC1CCN2CCC(COC(=O)C(=CC)CO)C12,1
COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,1
CC1=CC(=O)OC2CCN3CC=C(COC(=O)C(C)(O)C(C)C1)C23,1
C=C1CC(=CC)C(=O)OC2CCN3CC=C(COC(=O)C1(C)O)C23,1
C[n+]1cc2c3c(ccc2c2ccc4cc5c(cc4c21)OCO5)OCO3,1
COC(C)C(O)(C(=O)OCC1=CCN2CCC(O)C12)C(C)(C)O,1
CC1CC2OC(=O)C3=C2C(CCC3)C12CC(c1ccoc1)OC2=O,1
CCC1C2CC3C4N(C)c5ccccc5C45CC(C2C5O)N3C1O,1
CC1C(=O)OC2CCN3CC=C(COC(=O)C(C)(O)C1(C)O)C23,1
CC1C(=O)OC2CCn3ccc(c32)COC(=O)C(C)(O)C1(C)O,1
C=CC12CN(C)C3C4COC(CC41)C1(C(=O)Nc4ccccc41)C32,1
CC=C1CC(C)C(O)C(=O)OCC2=C3C(CCN3CC2)OC1=O,1
c1c2c(cc3c1OCO3)-c1cc3ccc4c(c3c[n+]1CC2)OCO4,1
CCCCC=CC=CC1CCCC2CCC(OC(C)=O)C(C)N12,1
CC(C)c1ccc2c(c1O)CCC1C3=C(CCC21C)C(=O)OC3,1
CC1C(=O)OCC2=CCN3CCC(OC(=O)C(C)C1(C)O)C23,1
C=C1C(=O)OC2CC(C)C3C=CC(=O)C3(C)C(OC(C)=O)C12,1
CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1,1
O=c1c2ccccc2ncn1CC1(O)CC2NCCCC2O1,1
O=C(CC1NCCCC1O)Cn1cnc2ccccc2c1=O,1
CC(C)C(O)(C(=O)OCC1=CCN2CCC(O)C12)C(C)O,1
COC(C)C(O)(C(=O)OCC1=CCN2CCCC12)C(C)C,1
COc1ccc2c(c1OC)CN1CCc3ccccc3C1C2,1
C=C(C)C1C2OC(=O)C1C1(O)C3OC3C3(CO3)C1(C)C2O,1
COc1cc2c(cc1O)C1C(O)C(O)C=C3CCN(C2)C31,1
OC1CC2CCN3Cc4cc5c(cc4C(C1O)C23)OCO5,1
CC(=O)OC1C=CC(=O)N(C(=O)CCc2ccccc2)C1,1
OC1C=C2CCN3Cc4cc5c(cc4C(C1O)C23)OCO5,1
CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CCO,1
CC12CCC3C(CCC4=CC(=O)CCC43C)C1CCC2=O,1
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,1
CC(C)C(O)(C(=O)OCC1CCN2CCCC12)C(C)O,1
COc1ccc2c3c1OC1CC(=O)C=CC31CCN(C)C2,1
O=C(C=CC=Cc1ccc2c(c1)OCO2)N1CCCCC1,1
COc1cc(O)c(C(=O)C=Cc2ccccc2)c(OC)c1,1
COc1cc(O)c2c(c1)C(=O)c1cc(C)cc(O)c1C2=O,1
O=C(O)c1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O,1
CC(C)C(O)(C(=O)OCC1=CCN2CCCC12)C(C)O,1
C=C1C(=O)OC2CC(C)C3CC(O)OC(O)C3(C)CC12,1
CCCCCC=CCC=CCCCCCCCC(=O)O,1
CCCCC=CC=CC=CCCCCCCCC(=O)O,1
CC(C)CC=CC=CC=CCCCCCCCC(=O)O,1
CC(=O)OC1CC2C(C)CC(=O)C(C(C)C)C2C=C1C,1
C=C(C)C1C2CC3(C)C4(CO4)C4OC4C3(O)C1C(=O)O2,1
COC1=CC(=O)OC(C=Cc2ccc3c(c2)OCO3)C1,1
CC(C)=CCOc1c2ccoc2cc2oc(=O)ccc12,1
CC(C)=CCOc1c2occc2cc2ccc(=O)oc12,1
Cc1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O,1
O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,1
O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,1
C=C1C(=O)OC2CC(C)C3CC(O)C(O)C3(C)CC12,1
C=C1C(=O)OC2CC(C)C3CCC(=O)C3(C)C(O)C12,1
C=C1C(=O)OC2CC(C)C3C=CC(=O)C3(C)C(O)C12,1
CCN(N=O)C(C)Cc1cccc(C(F)(F)F)c1,1
CCCCCCCCCCCCCCCC(=O)O,1
C=CC(C)(C=Cc1ccc(O)cc1)CCC=C(C)C,1
Cc1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O,1
O=C(O)CCCCCCCCCCC1C=CCC1,1
CC(C)=C1CC2C(CCC2(C)O)C(C)(O)CC1=O,1
CC1=CC(=O)C(=C(C)C)CC2C(C)(O)CCC12O,1
C=C1C(=O)OC2CC3(C)CCCC(=C)C3(O)CC12,1
C=C1C(=O)OC2C1CCC1(C)C(O)CCC(=C)C21,1
C=C1C(=O)OC2CC3(C)C(O)CCC(=C)C3CC12,1
C=C1C(=O)OC2C1CCC1(C)C(O)CC=C(C)C21,1
CC1=C2C3OC(=O)C(C)C3CCC2(C)C=CC1=O,1
COc1ccc2ccc(=O)oc2c1CC=C(C)C,1
Cc1cc(O)c2c(O)c3c(O)cccc3cc2c1,1
O=C1c2cccc(O)c2C(=O)c2c(O)cccc21,1
O=C1c2ccccc2C(=O)c2c1ccc(O)c2O,1
CC=C(C)C(=O)OC1CCN2CC=C(CO)C12,1
COC(=O)C1=CCCN(C)C1,1
CC1=CCC(=C(C)CO)C(=O)CC(C)=CCC1,1
CC1=CC2C(CC1=O)C(C)CC(=O)C2C(C)C,1
CC1=CC2C(=C(C)C)C(=O)CC(C)C2CC1=O,1
COC1=CC(=O)OC(CCc2ccccc2)C1,1
C=C1C(=O)OC2C1CCC(=C)C1CCC(=C)C12,1
COC1=CC(=O)OC(C=Cc2ccccc2)C1,1
CCCCCCCCCCCCCC(=O)O,1
O=C1c2ccccc2C(=O)c2c(O)cccc21,1
C=CC1(C)CCC(C(C)(C)O)CC1C(=C)C,1
C[N+]12CC=C(CO)C1(O)C(O)CC2,1
C=C(CO)C1CCC2(C)CCC=C(C)C2C1,1
CC1=CCC(=C(C)C)C(=O)CC(C)=CCC1,1
Cn1cc(CC(N)C(=O)O)c2ccccc21,1
O=C1C=C2C=CC3CC2(O1)C1CCCCN31,1
COc1c2ccoc2cc2oc(=O)ccc12,1
COc1c2occc2cc2ccc(=O)oc12,1
Cc1cc2occ(C)c2c2c1CCC(C)C2,1
CC1=Cc2c(c(C)cc3occ(C)c23)CC1,1
CCC1C(=O)OCC1Cc1cncn1C,1
CC=Cc1cc(OC)c(OC)cc1OC,1
C=CCc1ccc(OC(C)=O)c(OC)c1,1
COc1c2ccccc2nc2occc12,1
CC12C(=O)OC(=O)C1(C)C1CCC2O1,1
C=CCc1cc(OC)c2c(c1)OCO2,1
CC1=CC(=O)c2c(O)cccc2C1=O,1
O=c1ccc2cc3ccoc3cc2o1,1
S=C=Nc1cccc2ccccc12,1
CN1CC=C(CO)C(=O)C(O)CC1,1
CC1OC(C[N+](C)(C)C)CC1O,1
O=C(O)c1cc(O)c(O)c(O)c1,1
CC1CCC(C2(C)CO2)C(=O)C1,1
O=C1OC(=O)C2C3CCC(O3)C12,1
CNC(C)C(O)c1ccccc1,1
C=CCc1ccc(O)c(OC)c1,1
COc1ccn(C)c(=O)c1C#N,1
CC(=O)NC(CS)C(=O)O,0
O=c1ccc2ccc(O)cc2o1,1
CC1CCC(C(C)C)C(O)C1,1
OCC1=CCN2CCC(O)C12,1
C=C(C)C1CCC(C)CC1O,1
CC(C)=C1CCC(C)CC1O,1
CC1CCC(C(C)C)C(=O)C1,1
OCc1ccn2c1C(O)CC2,1
CC(C)=C1CCC(C)CC1=O,1
CC1=CC(=O)C(C(C)C)CC1,1
CC12CCC(CC1=O)C2(C)C,1
CC(C)=CCCC(C)=CC=O,1
COc1cc(C=O)ccc1O,1
Cc1coc2c1CCC(C)C2,1
CC1=CC(=O)C(=C(C)C)CC1,1
O=c1ccc2ccccc2o1,1
C[N+]1(C)CCCC1C(=O)[O-],1
CC(=O)CC1CCCCN1,1
OCC1CCN2CCCC12,1
CC(C)=C1CCCCC1=O,1
O=C(O)c1ccccc1O,1
C=C(C)C1CC=C(C)CC1,1
c1ccc2ccccc2c1,1
Oc1cccc(O)c1O,1
CC1CCCC(=O)C1,1
CCCCC(=O)O,1
CC(C)=CC(=O)O,1
O=[N+]([O-])c1cccc([N+](=O)[O-])c1,1
C#CC1(O)CCC2C3CCc4cc(OS(=O)(=O)O)ccc4C3CCC21C,1
Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],1
O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1,1
CC(=O)Nc1ccc2c(c1)Cc1ccccc1-2,1
CCN(CC)CCOC(=O)c1ccc(N)cc1Cl,0
CCOCCO,1
Oc1ccc2ccccc2c1,1
Cc1ccc2cc3c(ccc4ccccc43)c3c2c1CC3,1
Nc1[nH]c(=O)ncc1F,1
NC1=NC(=S)C2N=CN=C2N1,1
CC(=O)NCCCS(=O)(=O)O,0
COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,1
CC(=O)CC(c1ccc([N+](=O)[O-])cc1)c1c(O)oc2ccccc2c1=O,1
CC(=O)c1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,1
CC(C)(O)C#N,1
CC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2,1
CC(=O)OCC[N+](C)(C)C,0
NC(C(=O)O)C1CC(Cl)=NO1,0
O=C(OC1C[N+]2(CCCOc3ccccc3)CCC1CC2)C(O)(c1cccs1)c1cccs1,0
Cc1ccc(C(=CCN2CCCC2)c2cccc(C=CC(=O)O)n2)cc1,0
CC(C)(C)C(=O)OCOP(=O)(COCCn1cnc2c(N)ncnc21)OCOC(=O)C(C)(C)C,1
O=C(O)C1=CC(=NNc2ccc(O)c(C(=O)O)c2)C=CC1=O,1
COc1ccc(C=C2CCCN=C2c2cccnc2)c(OC)c1,1
COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)C1C=COC1O2,1
CC(=O)SCC(C)C(=O)N1CCCC1C(=O)NC(Cc1ccccc1)C(=O)O,1
Oc1ccc(OCc2ccccc2)cc1,0
CC1CC2C3C(Cl)CC4=CC(=O)C=CC4(C)C3C(O)CC2(C)C1(O)C(=O)CO,0
CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3C(Cl)CC4=CC(=O)C=CC4(C)C3C(O)CC21C,0
ClC1=C(Cl)C2(Cl)C3C4C=CC(C4)C3C1(Cl)C2(Cl)Cl,1
CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1,0
COc1cc2nc(N(C)CCCNC(=O)C3CCCO3)nc(N)c2cc1OC,1
COCCCOc1cc(CC(CC(N)C(O)CC(C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC,0
CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12,0
CCC=CCC=CCC=CCCCCCCCC(=O)O,0
NC12CC3CC(CC(C3)C1)C2,0
CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)Cc1ccccc1Cl)Cc1ccccc1Cl,0
CC(=O)OCC(=O)C12OC3(CCCC3)OC1CC1C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC12C,0
CC1(C)SC2C(N=CN3CCCCCC3)C(=O)N2C1C(=O)O,1
NCCCNCCSP(=O)(O)O,0
NCCCCCC(=O)O,0
CC(=O)Nc1ccc(C=NNC(N)=S)cc1,1
CN(C)CCC=C1c2ccccc2CCc2ccccc21,1
CC(C)c1ccc2oc3nc(N)c(C(=O)O)cc3c(=O)c2c1,0
CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,1
CN(C)CCN1C(=O)c2cccc3cc(N)cc(c23)C1=O,1
CC1(C)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,1
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12,1
CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,1
CCOC(=O)C1(c2ccccc2)CCN(CCc2ccc(N)cc2)CC1,0
COc1ccc(C(=O)N2CCCC2=O)cc1,0
COc1ccc(C2C(=O)c3ccccc3C2=O)cc1,0
CCCC(CCC)C(=O)OC1CC2CCC(C1)[N+]2(C)C,0
CC1(C)OC2CC3C4CCC5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1,0
CN1CCc2cccc3c2C1Cc1ccc(O)c(O)c1-3,0
Nc1cc(Cl)c(N=C2NCCN2)c(Cl)c1,0
CCOc1cc(C(CS(C)(=O)=O)N2C(=O)c3cccc(NC(C)=O)c3C2=O)ccc1OC,0
CC(OC1OCCN(Cc2nc(=O)[nH][nH]2)C1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,0
CCN(CC)CCCN(c1ccccc1)C1Cc2ccccc2C1,1
Oc1ccc(CCCCNCC(O)c2ccc(O)c(O)c2)cc1,0
O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,0
NC(=O)CS(=O)C(c1ccccc1)c1ccccc1,0
CCCNC(C)C(=O)Nc1c(C)csc1C(=O)OC,0
O=C1C(O)=C(O)OC1C(O)CO,0
CC(=O)Oc1ccccc1C(=O)O,1
COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,0
C=CC1CC1(NC(=O)C1CC(Oc2ncc(OC)c3ccc(Cl)cc23)CN1C(=O)C(NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,1
CCNc1nc(Cl)nc(NC(C)C)n1,1
O=C(CCN1CCN2CCCC2C1)N1c2ccccc2Sc2ccc(Cl)cc21,1
Nc1ncn(C2OC(CO)C(O)C2O)c(=O)n1,1
O=C(O)CCCCCCCC(=O)O,0
CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,0
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)CN(C)C(C)C(O)C1(C)O,1
O=NN(CCCl)C(=O)NCCCl,1
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC2(C)C1(O)C(=O)CO,0
O=C(O)COc1nn(Cc2ccccc2)c2ccccc12,1
NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NC(Cc1ccccc1)NS2(=O)=O,0
CCCCOc1cc(C(=O)OCCN(CC)CC)ccc1N,0
O=C1CNC(c2ccccc2)=c2c3c(sc2=N1)CCCC3,1
O=C(O)c1ccc(NC(=O)C(Cc2ccc(O)cc2)NC(=O)c2ccccc2)cc1,0
CCc1oc2ccccc2c1C(=O)c1ccc(O)cc1,1
CC(=O)C(N=Nc1ccc(-c2ccc(N=NC(C(C)=O)C(=O)Nc3ccccc3)c(Cl)c2)cc1Cl)C(=O)Nc1ccccc1,1
O=C(OOC(=O)c1ccccc1)c1ccccc1,0
NS(=O)(=O)c1cc2c(cc1Cl)NC(CSCc1ccccc1)=NS2(=O)=O,0
CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12,0
CC1(C)SC(C(NC(=O)Cc2ccccc2)C(=O)NCCCCCC(=O)O)NC1C(=O)O,0
CN=C(NC)NCc1ccccc1,0
CCNC(=O)CCCC=CCC1C(O)CC(O)C1C=CC(O)CCc1ccccc1,1
CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1,0
Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,1
Cc1ccc(C(=O)Oc2ccc(C(O)CNC(C)(C)C)cc2OC(=O)c2ccc(C)cc2)cc1,0
COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,1
CC[N+](C)(C)Cc1ccccc1Br,0
O=c1ccc2ccc(OCCCCN3CCN(c4cccc5sccc45)CC3)cc2[nH]1,0
CCCC1CC(=O)N(C(CC)C(N)=O)C1,0
Nc1nc(=O)c(Br)c(-c2ccccc2)[nH]1,1
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1Br,1
CCOc1ccc(NC(=O)CC(C)O)cc1,1
CC(C)(C)c1ccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)cc1,0
CCCC1OC2CC3C4CCC5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1,0
CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,0
COC12CCC3(CC1C(C)(O)C(C)(C)C)C1Cc4ccc(O)c5c4C3(CCN1CC1CC1)C2O5,0
CCCC[N+]1(C)C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,0
O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,0
CN(Cc1ccc(C(C)(C)C)cc1)Cc1cccc2ccccc12,0
Oc1ccc2c(c1)C13CCCCC1(O)C(C2)N(CC1CCC1)CC3,0
Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,1
COC1C(=O)C2(C)C(OC)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C1C2(C)C,0
C=CCN1CC(C(=O)N(CCCN(C)C)C(=O)NCC)CC2c3cccc4[nH]cc(c34)CC21,0
C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C=CC(O)C2CC2)CC(O)CC1O,0
CCOc1nc2cccc(C(=O)OC(C)OC(=O)OC3CCCCC3)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,1
CSCCNc1nc(SCCC(F)(F)F)nc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)C(Cl)(Cl)P(=O)(O)O)C(O)C1O,0
CCCCCOC(=O)Nc1nc(=O)n(C2OC(C)C(O)C2O)cc1F,1
CC1NC(=O)C(N)CNC(=O)C(C2CCN=C(N)N2)NC(=O)C(=CNC(N)=O)NC(=O)C(CNC(=O)CC(N)CCCN)NC1=O,0
O=C1CCCCCN1,1
O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)C(Cl)Cl,1
C[N+](C)(C)CCOC(N)=O,0
COC(=O)Nc1nc2ccccc2[nH]1,1
CC1(C)SC2C(NC(=O)C(C(=O)Oc3ccc4c(c3)CCC4)c3ccccc3)C(=O)N2C1C(=O)O,0
